Data,Hora,Download,Upload,ID do Servidor,Nome do Servidor,IP,Ping
06 May 2023,00:24,311.16 Mb/s,165.28 Mb/s,12717,Bento Gonçalves,138.59.48.128,5807
06 May 2023,00:25,302.54 Mb/s,142.19 Mb/s,12717,Bento Gonçalves,138.59.48.128,4917
06 May 2023,00:26,311.23 Mb/s,88.07 Mb/s,12717,Bento Gonçalves,138.59.48.128,4961
06 May 2023,00:27,257.40 Mb/s,90.73 Mb/s,12717,Bento Gonçalves,138.59.48.128,6283
06 May 2023,00:28,206.60 Mb/s,171.80 Mb/s,12717,Bento Gonçalves,138.59.48.128,6976
06 May 2023,00:29,278.33 Mb/s,54.84 Mb/s,12717,Bento Gonçalves,138.59.48.128,6961
06 May 2023,00:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,00:31,273.97 Mb/s,155.63 Mb/s,12717,Bento Gonçalves,138.59.48.128,6838
06 May 2023,00:32,282.94 Mb/s,73.68 Mb/s,12717,Bento Gonçalves,138.59.48.128,6125
06 May 2023,00:33,295.64 Mb/s,78.93 Mb/s,12717,Bento Gonçalves,138.59.48.128,4709
06 May 2023,00:34,310.15 Mb/s,169.91 Mb/s,12717,Bento Gonçalves,138.59.48.128,5276
06 May 2023,00:35,170.95 Mb/s,169.17 Mb/s,12717,Bento Gonçalves,138.59.48.128,5089
06 May 2023,00:36,310.06 Mb/s,78.90 Mb/s,12717,Bento Gonçalves,138.59.48.128,10267
06 May 2023,00:37,291.75 Mb/s,125.76 Mb/s,12717,Bento Gonçalves,138.59.48.128,6208
06 May 2023,00:38,309.44 Mb/s,112.33 Mb/s,12717,Bento Gonçalves,138.59.48.128,5205
06 May 2023,00:39,292.28 Mb/s,77.51 Mb/s,12717,Bento Gonçalves,138.59.48.128,5382
06 May 2023,00:40,309.21 Mb/s,153.48 Mb/s,12717,Bento Gonçalves,138.59.48.128,5037
06 May 2023,00:41,298.41 Mb/s,121.08 Mb/s,12717,Bento Gonçalves,138.59.48.128,5292
06 May 2023,00:42,309.49 Mb/s,53.60 Mb/s,12717,Bento Gonçalves,138.59.48.128,5637
06 May 2023,00:43,296.70 Mb/s,83.00 Mb/s,12717,Bento Gonçalves,138.59.48.128,5538
06 May 2023,00:44,310.14 Mb/s,63.92 Mb/s,12717,Bento Gonçalves,138.59.48.128,4720
06 May 2023,00:45,300.87 Mb/s,115.53 Mb/s,12717,Bento Gonçalves,138.59.48.128,5288
06 May 2023,00:46,309.47 Mb/s,75.76 Mb/s,12717,Bento Gonçalves,138.59.48.128,5196
06 May 2023,00:47,296.02 Mb/s,50.49 Mb/s,12717,Bento Gonçalves,138.59.48.128,5007
06 May 2023,00:48,310.11 Mb/s,87.66 Mb/s,12717,Bento Gonçalves,138.59.48.128,5182
06 May 2023,00:49,310.42 Mb/s,109.87 Mb/s,12717,Bento Gonçalves,138.59.48.128,5355
06 May 2023,00:50,309.75 Mb/s,169.47 Mb/s,12717,Bento Gonçalves,138.59.48.128,4628
06 May 2023,00:51,308.70 Mb/s,12.23 Mb/s,12717,Bento Gonçalves,138.59.48.128,5292
06 May 2023,00:52,310.59 Mb/s,89.50 Mb/s,12717,Bento Gonçalves,138.59.48.128,4911
06 May 2023,00:53,310.34 Mb/s,163.05 Mb/s,12717,Bento Gonçalves,138.59.48.128,4669
06 May 2023,00:54,309.55 Mb/s,38.96 Mb/s,12717,Bento Gonçalves,138.59.48.128,5623
06 May 2023,00:55,309.53 Mb/s,101.80 Mb/s,12717,Bento Gonçalves,138.59.48.128,5464
06 May 2023,00:56,309.71 Mb/s,168.20 Mb/s,12717,Bento Gonçalves,138.59.48.128,4976
06 May 2023,00:57,309.31 Mb/s,109.69 Mb/s,12717,Bento Gonçalves,138.59.48.128,4969
06 May 2023,00:58,309.49 Mb/s,168.61 Mb/s,12717,Bento Gonçalves,138.59.48.128,5010
06 May 2023,00:59,309.78 Mb/s,104.90 Mb/s,12717,Bento Gonçalves,138.59.48.128,5722
06 May 2023,01:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,01:01,309.04 Mb/s,174.28 Mb/s,12717,Bento Gonçalves,138.59.48.128,5337
06 May 2023,01:02,309.64 Mb/s,83.93 Mb/s,12717,Bento Gonçalves,138.59.48.128,4994
06 May 2023,01:03,309.13 Mb/s,76.93 Mb/s,12717,Bento Gonçalves,138.59.48.128,6118
06 May 2023,01:04,309.32 Mb/s,173.43 Mb/s,12717,Bento Gonçalves,138.59.48.128,5583
06 May 2023,01:05,309.38 Mb/s,171.97 Mb/s,12717,Bento Gonçalves,138.59.48.128,5727
06 May 2023,01:06,309.48 Mb/s,170.00 Mb/s,12717,Bento Gonçalves,138.59.48.128,5298
06 May 2023,01:07,308.93 Mb/s,166.45 Mb/s,12717,Bento Gonçalves,138.59.48.128,4934
06 May 2023,01:08,309.21 Mb/s,174.88 Mb/s,12717,Bento Gonçalves,138.59.48.128,5291
06 May 2023,01:09,309.46 Mb/s,109.36 Mb/s,12717,Bento Gonçalves,138.59.48.128,6781
06 May 2023,01:10,309.58 Mb/s,157.94 Mb/s,12717,Bento Gonçalves,138.59.48.128,5767
06 May 2023,01:11,310.24 Mb/s,161.08 Mb/s,12717,Bento Gonçalves,138.59.48.128,5760
06 May 2023,01:12,308.91 Mb/s,38.38 Mb/s,12717,Bento Gonçalves,138.59.48.128,5381
06 May 2023,01:13,309.71 Mb/s,162.02 Mb/s,12717,Bento Gonçalves,138.59.48.128,5798
06 May 2023,01:14,309.13 Mb/s,86.68 Mb/s,12717,Bento Gonçalves,138.59.48.128,6083
06 May 2023,01:15,308.51 Mb/s,172.89 Mb/s,12717,Bento Gonçalves,138.59.48.128,4925
06 May 2023,01:16,309.98 Mb/s,73.94 Mb/s,12717,Bento Gonçalves,138.59.48.128,5622
06 May 2023,01:17,309.43 Mb/s,91.05 Mb/s,12717,Bento Gonçalves,138.59.48.128,5580
06 May 2023,01:18,309.44 Mb/s,139.19 Mb/s,12717,Bento Gonçalves,138.59.48.128,5317
06 May 2023,01:19,310.70 Mb/s,174.81 Mb/s,12717,Bento Gonçalves,138.59.48.128,5218
06 May 2023,01:20,309.01 Mb/s,170.16 Mb/s,12717,Bento Gonçalves,138.59.48.128,5623
06 May 2023,01:21,309.42 Mb/s,100.47 Mb/s,12717,Bento Gonçalves,138.59.48.128,5451
06 May 2023,01:22,309.70 Mb/s,100.59 Mb/s,12717,Bento Gonçalves,138.59.48.128,4777
06 May 2023,01:23,308.91 Mb/s,108.12 Mb/s,12717,Bento Gonçalves,138.59.48.128,5112
06 May 2023,01:24,309.09 Mb/s,153.77 Mb/s,12717,Bento Gonçalves,138.59.48.128,5394
06 May 2023,01:25,309.80 Mb/s,162.66 Mb/s,12717,Bento Gonçalves,138.59.48.128,5477
06 May 2023,01:26,309.49 Mb/s,53.68 Mb/s,12717,Bento Gonçalves,138.59.48.128,5415
06 May 2023,01:27,309.77 Mb/s,39.18 Mb/s,12717,Bento Gonçalves,138.59.48.128,5754
06 May 2023,01:28,309.54 Mb/s,153.35 Mb/s,12717,Bento Gonçalves,138.59.48.128,5156
06 May 2023,01:29,309.47 Mb/s,103.73 Mb/s,12717,Bento Gonçalves,138.59.48.128,5609
06 May 2023,01:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,01:31,309.16 Mb/s,167.99 Mb/s,12717,Bento Gonçalves,138.59.48.128,5181
06 May 2023,01:32,309.25 Mb/s,167.43 Mb/s,12717,Bento Gonçalves,138.59.48.128,5534
06 May 2023,01:33,309.80 Mb/s,137.45 Mb/s,12717,Bento Gonçalves,138.59.48.128,4991
06 May 2023,01:34,310.03 Mb/s,38.08 Mb/s,12717,Bento Gonçalves,138.59.48.128,4673
06 May 2023,01:35,308.93 Mb/s,54.44 Mb/s,12717,Bento Gonçalves,138.59.48.128,5172
06 May 2023,01:36,309.58 Mb/s,92.67 Mb/s,12717,Bento Gonçalves,138.59.48.128,5724
06 May 2023,01:37,310.19 Mb/s,166.45 Mb/s,12717,Bento Gonçalves,138.59.48.128,5085
06 May 2023,01:38,310.17 Mb/s,160.61 Mb/s,12717,Bento Gonçalves,138.59.48.128,5566
06 May 2023,01:39,309.07 Mb/s,49.31 Mb/s,12717,Bento Gonçalves,138.59.48.128,5333
06 May 2023,01:40,308.34 Mb/s,90.72 Mb/s,12717,Bento Gonçalves,138.59.48.128,5768
06 May 2023,01:41,309.45 Mb/s,166.12 Mb/s,12717,Bento Gonçalves,138.59.48.128,5248
06 May 2023,01:42,309.74 Mb/s,165.47 Mb/s,12717,Bento Gonçalves,138.59.48.128,5076
06 May 2023,01:43,309.91 Mb/s,166.60 Mb/s,12717,Bento Gonçalves,138.59.48.128,5098
06 May 2023,01:44,310.36 Mb/s,152.05 Mb/s,12717,Bento Gonçalves,138.59.48.128,5053
06 May 2023,01:45,309.26 Mb/s,91.03 Mb/s,12717,Bento Gonçalves,138.59.48.128,5005
06 May 2023,01:46,308.62 Mb/s,172.51 Mb/s,12717,Bento Gonçalves,138.59.48.128,5719
06 May 2023,01:47,309.46 Mb/s,92.03 Mb/s,12717,Bento Gonçalves,138.59.48.128,5054
06 May 2023,01:48,309.40 Mb/s,162.97 Mb/s,12717,Bento Gonçalves,138.59.48.128,5271
06 May 2023,01:49,309.06 Mb/s,94.86 Mb/s,12717,Bento Gonçalves,138.59.48.128,5532
06 May 2023,01:50,309.21 Mb/s,69.32 Mb/s,12717,Bento Gonçalves,138.59.48.128,5760
06 May 2023,01:51,309.44 Mb/s,172.21 Mb/s,12717,Bento Gonçalves,138.59.48.128,5219
06 May 2023,01:52,309.52 Mb/s,165.45 Mb/s,12717,Bento Gonçalves,138.59.48.128,5267
06 May 2023,01:53,309.30 Mb/s,71.39 Mb/s,12717,Bento Gonçalves,138.59.48.128,5186
06 May 2023,01:54,310.32 Mb/s,169.86 Mb/s,12717,Bento Gonçalves,138.59.48.128,4891
06 May 2023,01:55,309.28 Mb/s,17.73 Mb/s,12717,Bento Gonçalves,138.59.48.128,5928
06 May 2023,01:56,309.17 Mb/s,170.25 Mb/s,12717,Bento Gonçalves,138.59.48.128,5023
06 May 2023,01:57,309.28 Mb/s,84.18 Mb/s,12717,Bento Gonçalves,138.59.48.128,4739
06 May 2023,01:58,310.40 Mb/s,119.48 Mb/s,12717,Bento Gonçalves,138.59.48.128,5390
06 May 2023,01:59,310.66 Mb/s,153.18 Mb/s,12717,Bento Gonçalves,138.59.48.128,4843
06 May 2023,02:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,02:01,309.38 Mb/s,167.24 Mb/s,12717,Bento Gonçalves,138.59.48.128,4749
06 May 2023,02:02,309.75 Mb/s,174.23 Mb/s,12717,Bento Gonçalves,138.59.48.128,5639
06 May 2023,02:03,309.45 Mb/s,102.19 Mb/s,12717,Bento Gonçalves,138.59.48.128,4677
06 May 2023,02:04,310.26 Mb/s,160.73 Mb/s,12717,Bento Gonçalves,138.59.48.128,5211
06 May 2023,02:05,309.57 Mb/s,83.40 Mb/s,12717,Bento Gonçalves,138.59.48.128,6202
06 May 2023,02:06,309.06 Mb/s,119.92 Mb/s,12717,Bento Gonçalves,138.59.48.128,5251
06 May 2023,02:07,308.72 Mb/s,162.23 Mb/s,12717,Bento Gonçalves,138.59.48.128,5988
06 May 2023,02:08,309.29 Mb/s,66.88 Mb/s,12717,Bento Gonçalves,138.59.48.128,5325
06 May 2023,02:09,309.34 Mb/s,109.13 Mb/s,12717,Bento Gonçalves,138.59.48.128,5331
06 May 2023,02:10,308.98 Mb/s,107.69 Mb/s,12717,Bento Gonçalves,138.59.48.128,5106
06 May 2023,02:11,309.85 Mb/s,160.34 Mb/s,12717,Bento Gonçalves,138.59.48.128,5101
06 May 2023,02:12,308.88 Mb/s,84.01 Mb/s,12717,Bento Gonçalves,138.59.48.128,5926
06 May 2023,02:13,308.90 Mb/s,86.52 Mb/s,12717,Bento Gonçalves,138.59.48.128,5431
06 May 2023,02:14,309.78 Mb/s,84.74 Mb/s,12717,Bento Gonçalves,138.59.48.128,5457
06 May 2023,02:15,309.49 Mb/s,96.94 Mb/s,12717,Bento Gonçalves,138.59.48.128,5152
06 May 2023,02:16,308.82 Mb/s,19.39 Mb/s,12717,Bento Gonçalves,138.59.48.128,5606
06 May 2023,02:17,309.28 Mb/s,113.35 Mb/s,12717,Bento Gonçalves,138.59.48.128,4386
06 May 2023,02:18,309.55 Mb/s,120.84 Mb/s,12717,Bento Gonçalves,138.59.48.128,4923
06 May 2023,02:19,309.36 Mb/s,163.71 Mb/s,12717,Bento Gonçalves,138.59.48.128,5347
06 May 2023,02:20,309.95 Mb/s,84.64 Mb/s,12717,Bento Gonçalves,138.59.48.128,5530
06 May 2023,02:21,311.10 Mb/s,84.34 Mb/s,12717,Bento Gonçalves,138.59.48.128,5921
06 May 2023,02:22,309.06 Mb/s,174.92 Mb/s,12717,Bento Gonçalves,138.59.48.128,5448
06 May 2023,02:23,309.32 Mb/s,109.59 Mb/s,12717,Bento Gonçalves,138.59.48.128,5540
06 May 2023,02:24,308.81 Mb/s,105.96 Mb/s,12717,Bento Gonçalves,138.59.48.128,5817
06 May 2023,02:25,309.53 Mb/s,89.27 Mb/s,12717,Bento Gonçalves,138.59.48.128,4936
06 May 2023,02:26,309.70 Mb/s,156.88 Mb/s,12717,Bento Gonçalves,138.59.48.128,5733
06 May 2023,02:27,309.70 Mb/s,24.28 Mb/s,12717,Bento Gonçalves,138.59.48.128,5523
06 May 2023,02:28,309.77 Mb/s,104.99 Mb/s,12717,Bento Gonçalves,138.59.48.128,5286
06 May 2023,02:29,309.66 Mb/s,165.41 Mb/s,12717,Bento Gonçalves,138.59.48.128,4967
06 May 2023,02:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,02:31,308.89 Mb/s,172.61 Mb/s,12717,Bento Gonçalves,138.59.48.128,6841
06 May 2023,02:32,308.86 Mb/s,88.76 Mb/s,12717,Bento Gonçalves,138.59.48.128,5501
06 May 2023,02:33,308.76 Mb/s,82.11 Mb/s,12717,Bento Gonçalves,138.59.48.128,5344
06 May 2023,02:34,308.79 Mb/s,82.71 Mb/s,12717,Bento Gonçalves,138.59.48.128,5278
06 May 2023,02:35,309.00 Mb/s,154.04 Mb/s,12717,Bento Gonçalves,138.59.48.128,5319
06 May 2023,02:36,308.58 Mb/s,94.87 Mb/s,12717,Bento Gonçalves,138.59.48.128,5646
06 May 2023,02:37,308.97 Mb/s,82.52 Mb/s,12717,Bento Gonçalves,138.59.48.128,5643
06 May 2023,02:38,301.86 Mb/s,77.91 Mb/s,12717,Bento Gonçalves,138.59.48.128,5334
06 May 2023,02:39,304.27 Mb/s,97.66 Mb/s,12717,Bento Gonçalves,138.59.48.128,8271
06 May 2023,02:40,308.69 Mb/s,53.12 Mb/s,12717,Bento Gonçalves,138.59.48.128,4651
06 May 2023,02:41,306.44 Mb/s,116.09 Mb/s,12717,Bento Gonçalves,138.59.48.128,5441
06 May 2023,02:42,307.01 Mb/s,110.99 Mb/s,12717,Bento Gonçalves,138.59.48.128,5359
06 May 2023,02:43,308.67 Mb/s,96.68 Mb/s,12717,Bento Gonçalves,138.59.48.128,5032
06 May 2023,02:44,307.04 Mb/s,156.46 Mb/s,12717,Bento Gonçalves,138.59.48.128,4719
06 May 2023,02:45,309.69 Mb/s,62.52 Mb/s,12717,Bento Gonçalves,138.59.48.128,5595
06 May 2023,02:46,304.95 Mb/s,164.79 Mb/s,12717,Bento Gonçalves,138.59.48.128,5507
06 May 2023,02:47,297.78 Mb/s,15.93 Mb/s,12717,Bento Gonçalves,138.59.48.128,5623
06 May 2023,02:48,309.10 Mb/s,85.26 Mb/s,12717,Bento Gonçalves,138.59.48.128,5359
06 May 2023,02:49,309.48 Mb/s,162.12 Mb/s,12717,Bento Gonçalves,138.59.48.128,5197
06 May 2023,02:50,301.05 Mb/s,100.60 Mb/s,12717,Bento Gonçalves,138.59.48.128,5199
06 May 2023,02:51,304.45 Mb/s,61.11 Mb/s,12717,Bento Gonçalves,138.59.48.128,5731
06 May 2023,02:52,299.21 Mb/s,62.92 Mb/s,12717,Bento Gonçalves,138.59.48.128,5696
06 May 2023,02:53,303.60 Mb/s,118.74 Mb/s,12717,Bento Gonçalves,138.59.48.128,5447
06 May 2023,02:54,307.55 Mb/s,97.79 Mb/s,12717,Bento Gonçalves,138.59.48.128,5981
06 May 2023,02:55,309.46 Mb/s,81.20 Mb/s,12717,Bento Gonçalves,138.59.48.128,5422
06 May 2023,02:56,309.54 Mb/s,95.74 Mb/s,12717,Bento Gonçalves,138.59.48.128,4918
06 May 2023,02:57,309.29 Mb/s,93.75 Mb/s,12717,Bento Gonçalves,138.59.48.128,5355
06 May 2023,02:58,310.32 Mb/s,118.49 Mb/s,12717,Bento Gonçalves,138.59.48.128,4628
06 May 2023,02:59,308.81 Mb/s,104.44 Mb/s,12717,Bento Gonçalves,138.59.48.128,5409
06 May 2023,03:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,03:01,309.84 Mb/s,157.10 Mb/s,12717,Bento Gonçalves,138.59.48.128,5631
06 May 2023,03:02,309.66 Mb/s,161.99 Mb/s,12717,Bento Gonçalves,138.59.48.128,5744
06 May 2023,03:03,305.67 Mb/s,159.07 Mb/s,12717,Bento Gonçalves,138.59.48.128,4965
06 May 2023,03:04,308.97 Mb/s,149.68 Mb/s,12717,Bento Gonçalves,138.59.48.128,6208
06 May 2023,03:05,308.64 Mb/s,172.41 Mb/s,12717,Bento Gonçalves,138.59.48.128,5201
06 May 2023,03:06,310.07 Mb/s,170.11 Mb/s,12717,Bento Gonçalves,138.59.48.128,5177
06 May 2023,03:07,308.71 Mb/s,114.07 Mb/s,12717,Bento Gonçalves,138.59.48.128,4047
06 May 2023,03:08,309.21 Mb/s,72.11 Mb/s,12717,Bento Gonçalves,138.59.48.128,5433
06 May 2023,03:09,309.69 Mb/s,158.91 Mb/s,12717,Bento Gonçalves,138.59.48.128,6901
06 May 2023,03:10,310.47 Mb/s,175.09 Mb/s,12717,Bento Gonçalves,138.59.48.128,5630
06 May 2023,03:11,309.59 Mb/s,112.51 Mb/s,12717,Bento Gonçalves,138.59.48.128,5738
06 May 2023,03:12,309.16 Mb/s,154.42 Mb/s,12717,Bento Gonçalves,138.59.48.128,5186
06 May 2023,03:13,309.51 Mb/s,107.34 Mb/s,12717,Bento Gonçalves,138.59.48.128,4935
06 May 2023,03:14,309.65 Mb/s,112.64 Mb/s,12717,Bento Gonçalves,138.59.48.128,5781
06 May 2023,03:15,309.97 Mb/s,157.68 Mb/s,12717,Bento Gonçalves,138.59.48.128,5953
06 May 2023,03:16,308.57 Mb/s,60.49 Mb/s,12717,Bento Gonçalves,138.59.48.128,5337
06 May 2023,03:17,309.58 Mb/s,165.71 Mb/s,12717,Bento Gonçalves,138.59.48.128,4939
06 May 2023,03:18,309.95 Mb/s,171.73 Mb/s,12717,Bento Gonçalves,138.59.48.128,5266
06 May 2023,03:19,309.72 Mb/s,115.56 Mb/s,12717,Bento Gonçalves,138.59.48.128,5320
06 May 2023,03:20,308.82 Mb/s,170.02 Mb/s,12717,Bento Gonçalves,138.59.48.128,5937
06 May 2023,03:21,309.25 Mb/s,80.56 Mb/s,12717,Bento Gonçalves,138.59.48.128,5261
06 May 2023,03:22,309.69 Mb/s,172.48 Mb/s,12717,Bento Gonçalves,138.59.48.128,5607
06 May 2023,03:23,309.90 Mb/s,166.54 Mb/s,12717,Bento Gonçalves,138.59.48.128,5169
06 May 2023,03:24,311.13 Mb/s,171.71 Mb/s,12717,Bento Gonçalves,138.59.48.128,4755
06 May 2023,03:25,309.36 Mb/s,173.96 Mb/s,12717,Bento Gonçalves,138.59.48.128,5007
06 May 2023,03:26,309.61 Mb/s,61.48 Mb/s,12717,Bento Gonçalves,138.59.48.128,5215
06 May 2023,03:27,309.56 Mb/s,170.02 Mb/s,12717,Bento Gonçalves,138.59.48.128,5315
06 May 2023,03:28,309.06 Mb/s,68.95 Mb/s,12717,Bento Gonçalves,138.59.48.128,4934
06 May 2023,03:29,309.72 Mb/s,167.82 Mb/s,12717,Bento Gonçalves,138.59.48.128,5409
06 May 2023,03:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,03:31,309.83 Mb/s,116.11 Mb/s,12717,Bento Gonçalves,138.59.48.128,6001
06 May 2023,03:32,309.87 Mb/s,159.42 Mb/s,12717,Bento Gonçalves,138.59.48.128,5224
06 May 2023,03:33,309.78 Mb/s,39.77 Mb/s,12717,Bento Gonçalves,138.59.48.128,5090
06 May 2023,03:34,309.53 Mb/s,107.82 Mb/s,12717,Bento Gonçalves,138.59.48.128,5033
06 May 2023,03:35,309.90 Mb/s,83.14 Mb/s,12717,Bento Gonçalves,138.59.48.128,5932
06 May 2023,03:36,309.80 Mb/s,105.67 Mb/s,12717,Bento Gonçalves,138.59.48.128,5906
06 May 2023,03:37,309.55 Mb/s,86.41 Mb/s,12717,Bento Gonçalves,138.59.48.128,5592
06 May 2023,03:38,309.54 Mb/s,58.32 Mb/s,12717,Bento Gonçalves,138.59.48.128,5997
06 May 2023,03:39,308.88 Mb/s,82.29 Mb/s,12717,Bento Gonçalves,138.59.48.128,4594
06 May 2023,03:40,309.81 Mb/s,153.97 Mb/s,12717,Bento Gonçalves,138.59.48.128,6005
06 May 2023,03:41,309.18 Mb/s,80.16 Mb/s,12717,Bento Gonçalves,138.59.48.128,6122
06 May 2023,03:42,309.36 Mb/s,158.25 Mb/s,12717,Bento Gonçalves,138.59.48.128,5012
06 May 2023,03:43,308.54 Mb/s,45.08 Mb/s,12717,Bento Gonçalves,138.59.48.128,4995
06 May 2023,03:44,309.08 Mb/s,91.54 Mb/s,12717,Bento Gonçalves,138.59.48.128,4704
06 May 2023,03:45,310.21 Mb/s,12.22 Mb/s,12717,Bento Gonçalves,138.59.48.128,5485
06 May 2023,03:46,309.68 Mb/s,139.26 Mb/s,12717,Bento Gonçalves,138.59.48.128,5411
06 May 2023,03:47,309.72 Mb/s,157.44 Mb/s,12717,Bento Gonçalves,138.59.48.128,5481
06 May 2023,03:48,309.39 Mb/s,88.42 Mb/s,12717,Bento Gonçalves,138.59.48.128,5685
06 May 2023,03:49,309.65 Mb/s,89.27 Mb/s,12717,Bento Gonçalves,138.59.48.128,6094
06 May 2023,03:50,309.17 Mb/s,173.03 Mb/s,12717,Bento Gonçalves,138.59.48.128,5743
06 May 2023,03:51,310.07 Mb/s,15.02 Mb/s,12717,Bento Gonçalves,138.59.48.128,6955
06 May 2023,03:52,309.67 Mb/s,101.10 Mb/s,12717,Bento Gonçalves,138.59.48.128,5350
06 May 2023,03:53,308.34 Mb/s,171.82 Mb/s,38506,Bento Gonçalves,138.59.48.128,11733
06 May 2023,03:54,305.84 Mb/s,164.48 Mb/s,44271,Nova Prata,138.59.48.128,9388
06 May 2023,03:55,307.71 Mb/s,170.02 Mb/s,38506,Bento Gonçalves,138.59.48.128,6234
06 May 2023,03:56,310.19 Mb/s,169.93 Mb/s,38506,Bento Gonçalves,138.59.48.128,7205
06 May 2023,03:57,305.09 Mb/s,171.76 Mb/s,38506,Bento Gonçalves,138.59.48.128,6706
06 May 2023,03:58,309.30 Mb/s,167.24 Mb/s,38506,Bento Gonçalves,138.59.48.128,5476
06 May 2023,03:59,307.75 Mb/s,161.66 Mb/s,38506,Bento Gonçalves,138.59.48.128,8130
06 May 2023,04:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,04:01,275.04 Mb/s,173.79 Mb/s,38506,Bento Gonçalves,138.59.48.128,8665
06 May 2023,04:02,305.64 Mb/s,172.64 Mb/s,38506,Bento Gonçalves,138.59.48.128,7088
06 May 2023,04:03,307.87 Mb/s,170.04 Mb/s,38506,Bento Gonçalves,138.59.48.128,7010
06 May 2023,04:04,306.13 Mb/s,168.61 Mb/s,38506,Bento Gonçalves,138.59.48.128,6063
06 May 2023,04:05,303.80 Mb/s,174.53 Mb/s,38506,Bento Gonçalves,138.59.48.128,7227
06 May 2023,04:06,303.11 Mb/s,173.64 Mb/s,38506,Bento Gonçalves,138.59.48.128,5981
06 May 2023,04:07,301.48 Mb/s,170.55 Mb/s,38506,Bento Gonçalves,138.59.48.128,7044
06 May 2023,04:08,301.41 Mb/s,171.41 Mb/s,38506,Bento Gonçalves,138.59.48.128,6917
06 May 2023,04:09,307.52 Mb/s,170.03 Mb/s,38506,Bento Gonçalves,138.59.48.128,6898
06 May 2023,04:10,304.06 Mb/s,171.87 Mb/s,38506,Bento Gonçalves,138.59.48.128,6954
06 May 2023,04:11,308.22 Mb/s,158.41 Mb/s,38506,Bento Gonçalves,138.59.48.128,7123
06 May 2023,04:12,301.25 Mb/s,171.35 Mb/s,38506,Bento Gonçalves,138.59.48.128,6386
06 May 2023,04:13,305.50 Mb/s,170.33 Mb/s,38506,Bento Gonçalves,138.59.48.128,7064
06 May 2023,04:14,306.81 Mb/s,161.25 Mb/s,38506,Bento Gonçalves,138.59.48.128,6608
06 May 2023,04:15,309.38 Mb/s,171.29 Mb/s,38506,Bento Gonçalves,138.59.48.128,6985
06 May 2023,04:16,303.35 Mb/s,167.69 Mb/s,38506,Bento Gonçalves,138.59.48.128,7085
06 May 2023,04:17,304.68 Mb/s,170.66 Mb/s,38506,Bento Gonçalves,138.59.48.128,6669
06 May 2023,04:18,278.73 Mb/s,172.49 Mb/s,38506,Bento Gonçalves,138.59.48.128,7188
06 May 2023,04:19,305.80 Mb/s,156.35 Mb/s,38506,Bento Gonçalves,138.59.48.128,6463
06 May 2023,04:20,309.90 Mb/s,171.92 Mb/s,38506,Bento Gonçalves,138.59.48.128,7082
06 May 2023,04:21,293.31 Mb/s,174.83 Mb/s,38506,Bento Gonçalves,138.59.48.128,7014
06 May 2023,04:22,305.08 Mb/s,157.04 Mb/s,38506,Bento Gonçalves,138.59.48.128,7027
06 May 2023,04:23,304.27 Mb/s,168.26 Mb/s,38506,Bento Gonçalves,138.59.48.128,6613
06 May 2023,04:24,304.32 Mb/s,168.83 Mb/s,38506,Bento Gonçalves,138.59.48.128,7586
06 May 2023,04:25,302.46 Mb/s,170.07 Mb/s,38506,Bento Gonçalves,138.59.48.128,6634
06 May 2023,04:26,301.86 Mb/s,169.50 Mb/s,38506,Bento Gonçalves,138.59.48.128,8583
06 May 2023,04:27,306.09 Mb/s,174.38 Mb/s,38506,Bento Gonçalves,138.59.48.128,7096
06 May 2023,04:28,302.28 Mb/s,168.94 Mb/s,38506,Bento Gonçalves,138.59.48.128,6508
06 May 2023,04:29,305.99 Mb/s,147.19 Mb/s,38506,Bento Gonçalves,138.59.48.128,7074
06 May 2023,04:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,04:31,305.37 Mb/s,171.12 Mb/s,38506,Bento Gonçalves,138.59.48.128,7112
06 May 2023,04:32,310.12 Mb/s,171.51 Mb/s,38506,Bento Gonçalves,138.59.48.128,6729
06 May 2023,04:33,306.44 Mb/s,174.20 Mb/s,38506,Bento Gonçalves,138.59.48.128,6444
06 May 2023,04:34,307.43 Mb/s,172.59 Mb/s,38506,Bento Gonçalves,138.59.48.128,7088
06 May 2023,04:35,307.01 Mb/s,170.51 Mb/s,38506,Bento Gonçalves,138.59.48.128,7071
06 May 2023,04:36,309.89 Mb/s,156.56 Mb/s,38506,Bento Gonçalves,138.59.48.128,6044
06 May 2023,04:37,309.58 Mb/s,171.01 Mb/s,38506,Bento Gonçalves,138.59.48.128,6916
06 May 2023,04:38,309.10 Mb/s,171.44 Mb/s,38506,Bento Gonçalves,138.59.48.128,7153
06 May 2023,04:39,300.90 Mb/s,170.56 Mb/s,38506,Bento Gonçalves,138.59.48.128,6899
06 May 2023,04:40,305.33 Mb/s,169.98 Mb/s,38506,Bento Gonçalves,138.59.48.128,7360
